Country Name,Region,IncomeGroup,Year,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",Electric power consumption (kWh per capita),GDP (USD in billions),GDP per capita (USD),Individuals using the Internet (% of population),"Infant mortality rate (per 1,000 live births)",Life expectancy at birth (years),Population density (people per sq. km of land area),Unemployment (% of total labor force) (modeled ILO estimate)
Russian Federation,Europe & Central Asia,High income: nonOECD,2008,12.0,14.5,6399.68,1660.0,11635.3,26.83,9.6,67.949,8.716,6.205
Russian Federation,Europe & Central Asia,High income: nonOECD,2007,11.3,14.6,6286.05,1300.0,9101.26,24.66,10.2,67.587,8.719,6.002
Russian Federation,Europe & Central Asia,High income: nonOECD,2006,10.4,15.2,6098.54,990.0,6920.19,18.023,11.0,66.728,8.734,7.055
Russian Federation,Europe & Central Asia,High income: nonOECD,2005,10.2,16.1,5770.11,764.0,5323.47,15.227,11.8,65.53,8.761,7.124
Russian Federation,Europe & Central Asia,High income: nonOECD,2004,10.4,16.0,5633.86,591.0,4102.37,12.859,12.8,65.471,8.795,7.763
Russian Federation,Europe & Central Asia,High income: nonOECD,2003,10.2,16.4,5478.14,430.0,2975.13,8.299,13.7,65.048,8.83,8.21
Russian Federation,Europe & Central Asia,High income: nonOECD,2002,9.8,15.4,5304.43,345.0,2377.54,4.128,14.7,65.129,8.87,7.875
Russian Federation,Europe & Central Asia,High income: nonOECD,2001,9.1,15.6,5274.38,307.0,2100.36,2.944,15.7,65.383,8.912,8.978
Russian Federation,Europe & Central Asia,High income: nonOECD,2000,8.7,15.3,5198.42,260.0,1771.6,1.977,16.5,65.484,8.949,10.581
Russian Federation,Europe & Central Asia,High income: nonOECD,1999,8.3,14.6,4998.84,196.0,1330.76,1.019,17.2,65.982,8.983,13.036
Russian Federation,Europe & Central Asia,High income: nonOECD,1998,8.8,13.5,4848.03,271.0,1834.86,0.813,17.7,67.03,9.015,13.261
Russian Federation,Europe & Central Asia,High income: nonOECD,1997,8.6,13.8,4935.62,405.0,2737.57,0.473,18.1,66.699,9.031,11.813
Russian Federation,Europe & Central Asia,High income: nonOECD,1996,8.9,14.2,5016.45,392.0,2643.93,0.27,18.4,65.854,9.046,9.665
Russian Federation,Europe & Central Asia,High income: nonOECD,1995,9.3,15.0,5101.56,396.0,2665.78,0.148,18.6,64.691,9.059,9.449
Russian Federation,Europe & Central Asia,High income: nonOECD,1994,9.5,15.7,5190.73,395.0,2663.39,0.054,18.7,64.467,9.055,8.131
Russian Federation,Europe & Central Asia,High income: nonOECD,1993,9.4,14.5,5724.09,435.0,2929.46,0.013,18.6,64.936,9.064,5.883
Russian Federation,Europe & Central Asia,High income: nonOECD,1992,10.7,12.2,6107.48,460.0,3095.66,0.001,18.4,66.873,9.072,5.181
Russian Federation,Europe & Central Asia,High income: nonOECD,1991,12.1,11.4,6541.17,518.0,3485.06,0.001,18.3,68.474,9.068,5.07
Russian Federation,Europe & Central Asia,High income: nonOECD,1990,13.4,11.2,6673.18,517.0,3485.11,0.0,18.4,68.886,9.048,5.07
Russian Federation,Europe & Central Asia,High income: nonOECD,1989,14.6,10.7,6673.18,507.0,3428.76,0.0,18.7,69.172,9.013,5.07
Russian Federation,Europe & Central Asia,High income: nonOECD,1988,16.0,10.7,6673.18,555.0,3777.24,0.0,19.2,69.464,8.96,5.07
Russian Federation,Europe & Central Asia,High income: nonOECD,1987,17.2,10.5,6673.18,555.0,3777.24,0.0,19.9,69.44,8.902,5.07
Russian Federation,Europe & Central Asia,High income: nonOECD,1986,17.2,10.4,6673.18,555.0,3777.24,0.0,20.5,69.39,8.84,5.07
Russian Federation,Europe & Central Asia,High income: nonOECD,1985,16.6,11.3,6673.18,555.0,3777.24,0.0,21.1,67.857,8.777,5.07
Russian Federation,Europe & Central Asia,High income: nonOECD,1984,16.9,11.6,6673.18,555.0,3777.24,0.0,21.6,67.203,8.709,5.07
Russian Federation,Europe & Central Asia,High income: nonOECD,1983,17.5,11.1,6673.18,555.0,3777.24,0.0,22.0,67.653,8.644,5.07
Russian Federation,Europe & Central Asia,High income: nonOECD,1982,16.6,10.7,6673.18,555.0,3777.24,0.0,22.4,67.806,8.592,5.07
Russian Federation,Europe & Central Asia,High income: nonOECD,1981,16.0,10.9,6673.18,555.0,3777.24,0.0,22.7,67.264,8.538,5.07
Russian Federation,Europe & Central Asia,High income: nonOECD,1980,15.9,11.0,6673.18,555.0,3777.24,0.0,23.2,67.034,8.481,5.07
Rwanda,Sub-Saharan Africa,Low income,2018,32.062,5.308,3529.663,9.509,772.968,21.768,27.0,68.341,498.66,0.971
Rwanda,Sub-Saharan Africa,Low income,2017,32.062,5.308,3529.663,9.135,762.499,21.768,28.2,68.341,485.648,0.954
Rwanda,Sub-Saharan Africa,Low income,2016,32.353,5.435,3529.663,8.476,726.353,20.0,29.3,67.93,472.996,1.035
Rwanda,Sub-Saharan Africa,Low income,2015,32.604,5.597,3529.663,8.278,728.082,18.0,30.8,67.45,460.846,1.099
Rwanda,Sub-Saharan Africa,Low income,2014,32.863,5.801,3529.663,8.017,723.282,10.6,32.5,66.884,449.276,1.169
Rwanda,Sub-Saharan Africa,Low income,2013,33.173,6.059,3529.663,7.622,704.98,9.0,34.5,66.219,438.247,1.154
Rwanda,Sub-Saharan Africa,Low income,2012,33.563,6.384,3529.663,7.335,695.274,8.024,37.0,65.438,427.632,1.106
Rwanda,Sub-Saharan Africa,Low income,2011,34.038,6.79,3529.663,6.563,637.628,7.0,39.8,64.523,417.241,1.093
Rwanda,Sub-Saharan Africa,Low income,2010,34.576,7.31,3529.663,5.783,576.049,8.0,43.9,63.433,406.945,1.06
Rwanda,Sub-Saharan Africa,Low income,2009,35.137,7.979,3529.663,5.373,549.24,7.7,47.8,62.129,396.545,0.962
Rwanda,Sub-Saharan Africa,Low income,2008,35.678,8.799,3529.663,4.868,511.055,4.5,51.7,60.612,386.078,0.699
Rwanda,Sub-Saharan Africa,Low income,2007,36.169,9.75,3529.663,3.811,410.996,2.115,56.5,58.915,375.912,0.751
Rwanda,Sub-Saharan Africa,Low income,2006,36.611,10.799,3529.663,3.116,344.577,2.115,62.1,57.083,366.572,0.86
Rwanda,Sub-Saharan Africa,Low income,2005,37.02,11.796,3529.663,2.685,303.741,0.556,68.6,55.254,358.339,0.949
Rwanda,Sub-Saharan Africa,Low income,2004,37.432,12.549,3529.663,2.175,250.518,0.431,76.2,53.595,351.866,0.963
Rwanda,Sub-Saharan Africa,Low income,2003,37.885,13.007,3529.663,1.923,224.732,0.357,84.7,52.178,346.865,0.948
Rwanda,Sub-Saharan Africa,Low income,2002,38.406,13.233,3529.663,1.749,207.583,0.293,93.0,50.987,341.591,0.89
Rwanda,Sub-Saharan Africa,Low income,2001,39.0,13.388,3529.663,1.749,212.517,0.241,101.2,49.936,333.65,0.804
Rwanda,Sub-Saharan Africa,Low income,2000,39.657,14.0,3529.663,1.814,228.638,0.063,108.3,48.649,321.592,0.776
Rwanda,Sub-Saharan Africa,Low income,1999,40.35,15.731,3529.663,1.899,253.106,0.067,110.5,46.639,304.063,0.724
Rwanda,Sub-Saharan Africa,Low income,1998,41.049,18.87,3529.663,1.989,285.71,0.012,117.0,43.686,282.238,0.652
Rwanda,Sub-Saharan Africa,Low income,1997,41.736,23.366,3529.663,1.852,288.409,0.002,115.2,39.838,260.231,0.617
Rwanda,Sub-Saharan Africa,Low income,1996,42.41,28.857,3529.663,1.382,229.887,0.001,111.2,35.38,243.742,0.56
Rwanda,Sub-Saharan Africa,Low income,1995,43.089,34.43,3529.663,1.294,221.629,0.001,117.1,31.037,236.583,0.526
Rwanda,Sub-Saharan Africa,Low income,1994,43.802,38.903,3529.663,0.754,126.955,0.001,125.8,27.738,240.627,0.474
Rwanda,Sub-Saharan Africa,Low income,1993,44.576,41.359,3529.663,1.972,314.751,0.001,108.2,26.172,253.902,0.401
Rwanda,Sub-Saharan Africa,Low income,1992,45.419,41.301,3529.663,2.029,302.738,0.001,101.6,26.691,271.676,0.334
Rwanda,Sub-Saharan Africa,Low income,1991,46.326,38.741,3529.663,1.912,269.85,0.001,97.0,29.248,287.148,0.3
Rwanda,Sub-Saharan Africa,Low income,1990,47.283,34.184,3529.663,2.55,349.873,0.0,93.7,33.413,295.455,0.3
Rwanda,Sub-Saharan Africa,Low income,1989,48.271,28.54,3529.663,2.405,330.497,0.0,92.2,38.439,294.973,0.3
Rwanda,Sub-Saharan Africa,Low income,1988,49.253,23.003,3529.663,2.395,337.956,0.0,92.4,43.361,287.32,0.3
Rwanda,Sub-Saharan Africa,Low income,1987,50.191,18.517,3529.663,2.157,318.206,0.0,93.5,47.409,274.827,0.3
Rwanda,Sub-Saharan Africa,Low income,1986,51.054,15.483,3529.663,1.945,301.798,0.0,95.6,50.233,261.198,0.3
Rwanda,Sub-Saharan Africa,Low income,1985,51.815,14.045,3529.663,1.716,279.105,0.0,98.2,51.685,249.165,0.3
Rwanda,Sub-Saharan Africa,Low income,1984,52.454,14.01,3529.663,1.587,268.923,0.0,101.6,51.888,239.272,0.3
Rwanda,Sub-Saharan Africa,Low income,1983,52.968,14.751,3529.663,1.48,260.006,0.0,106.0,51.342,230.684,0.3
Rwanda,Sub-Saharan Africa,Low income,1982,53.355,15.728,3529.663,1.407,255.637,0.0,112.1,50.487,223.139,0.3
Rwanda,Sub-Saharan Africa,Low income,1981,53.608,16.738,3529.663,1.407,264.026,0.0,120.2,49.498,216.022,0.3
Rwanda,Sub-Saharan Africa,Low income,1980,53.717,17.625,3529.663,1.255,243.487,0.0,129.3,48.527,208.89,0.3
Samoa,East Asia & Pacific,Lower middle income,2018,24.689,5.296,3529.663,0.861,4392.47,33.611,13.6,73.046,69.304,8.325
Samoa,East Asia & Pacific,Lower middle income,2017,24.689,5.296,3529.663,0.842,4307.81,33.611,14.0,73.046,69.029,8.324
Samoa,East Asia & Pacific,Lower middle income,2016,25.036,5.372,3529.663,0.787,4043.69,29.412,14.4,72.895,68.74,8.606
Samoa,East Asia & Pacific,Lower middle income,2015,25.427,5.461,3529.663,0.804,4155.28,25.407,14.8,72.73,68.379,8.616
Samoa,East Asia & Pacific,Lower middle income,2014,25.874,5.554,3529.663,0.805,4188.73,21.2,15.1,72.549,67.923,8.72
Samoa,East Asia & Pacific,Lower middle income,2013,26.372,5.645,3529.663,0.805,4219.91,15.3,15.4,72.351,67.391,8.796
Samoa,East Asia & Pacific,Lower middle income,2012,26.909,5.727,3529.663,0.801,4237.01,12.922,15.7,72.136,66.816,8.752
Samoa,East Asia & Pacific,Lower middle income,2011,27.464,5.795,3529.663,0.74,3946.17,11.0,15.9,71.906,66.244,5.68
Samoa,East Asia & Pacific,Lower middle income,2010,28.001,5.848,3529.663,0.643,3458.19,7.0,16.0,71.663,65.706,5.524
Samoa,East Asia & Pacific,Lower middle income,2009,28.476,5.883,3529.663,0.561,3039.51,6.0,17.1,71.412,65.214,5.345
Samoa,East Asia & Pacific,Lower middle income,2008,28.867,5.907,3529.663,0.644,3514.8,5.032,16.2,71.158,64.757,4.769
Samoa,East Asia & Pacific,Lower middle income,2007,29.162,5.925,3529.663,0.551,3026.55,4.75,16.2,70.901,64.327,4.751
Samoa,East Asia & Pacific,Lower middle income,2006,29.367,5.941,3529.663,0.509,2811.34,4.469,16.2,70.642,63.914,4.958
Samoa,East Asia & Pacific,Lower middle income,2005,29.51,5.963,3529.663,0.463,2574.18,3.353,16.3,70.374,63.508,5.14
Samoa,East Asia & Pacific,Lower middle income,2004,29.638,6.0,3529.663,0.42,2353.55,3.076,16.4,70.089,63.106,5.137
Samoa,East Asia & Pacific,Lower middle income,2003,29.794,6.055,3529.663,0.339,1909.12,2.8,16.7,69.781,62.715,5.151
Samoa,East Asia & Pacific,Lower middle income,2002,30.01,6.128,3529.663,0.288,1633.04,2.245,17.0,69.451,62.335,5.113
Samoa,East Asia & Pacific,Lower middle income,2001,30.29,6.218,3529.663,0.273,1557.02,1.69,17.5,69.103,61.976,4.96
Samoa,East Asia & Pacific,Lower middle income,2000,30.616,6.316,3529.663,0.269,1542.07,0.566,18.0,68.748,61.644,4.716
Samoa,East Asia & Pacific,Lower middle income,1999,30.952,6.413,3529.663,0.259,1490.9,0.285,18.6,68.399,61.346,4.432
Samoa,East Asia & Pacific,Lower middle income,1998,31.256,6.5,3529.663,0.269,1559.15,0.23,19.3,68.067,61.074,4.004
Samoa,East Asia & Pacific,Lower middle income,1997,31.505,6.568,3529.663,0.285,1659.09,0.175,19.9,67.764,60.801,3.776
Samoa,East Asia & Pacific,Lower middle income,1996,31.698,6.615,3529.663,0.25,1460.05,0.175,20.6,67.491,60.482,3.496
Samoa,East Asia & Pacific,Lower middle income,1995,31.854,6.639,3529.663,0.225,1322.32,0.175,21.3,67.249,60.09,3.218
Samoa,East Asia & Pacific,Lower middle income,1994,32.007,6.644,3529.663,0.221,1310.65,0.175,22.1,67.037,59.609,2.965
Samoa,East Asia & Pacific,Lower middle income,1993,32.192,6.635,3529.663,0.133,796.575,0.175,22.9,66.842,59.053,2.685
Samoa,East Asia & Pacific,Lower middle income,1992,32.437,6.622,3529.663,0.132,799.462,0.175,23.6,66.655,58.477,2.354
Samoa,East Asia & Pacific,Lower middle income,1991,32.75,6.609,3529.663,0.126,765.851,0.175,24.3,66.47,57.95,2.1
Samoa,East Asia & Pacific,Lower middle income,1990,33.127,6.6,3529.663,0.126,772.506,0.0,25.1,66.281,57.528,2.1
Samoa,East Asia & Pacific,Lower middle income,1989,33.556,6.599,3529.663,0.123,758.853,0.0,25.9,66.085,57.223,2.1
Samoa,East Asia & Pacific,Lower middle income,1988,34.009,6.605,3529.663,0.133,824.262,0.0,26.8,65.883,57.023,2.1
Samoa,East Asia & Pacific,Lower middle income,1987,34.461,6.623,3529.663,0.112,694.026,0.0,27.7,65.67,56.878,2.1
Samoa,East Asia & Pacific,Lower middle income,1986,34.9,6.654,3529.663,0.101,628.786,0.0,28.7,65.443,56.729,2.1
Samoa,East Asia & Pacific,Lower middle income,1985,35.314,6.701,3529.663,0.096,597.363,0.0,29.8,65.194,56.534,2.1
Samoa,East Asia & Pacific,Lower middle income,1984,35.694,6.767,3529.663,0.109,685.729,0.0,31.0,64.92,56.271,2.1
Samoa,East Asia & Pacific,Lower middle income,1983,36.047,6.85,3529.663,0.112,706.419,0.0,31.0,64.617,55.955,2.1
Samoa,East Asia & Pacific,Lower middle income,1982,36.378,6.951,3529.663,0.121,770.287,0.0,31.0,64.289,55.608,2.1
Samoa,East Asia & Pacific,Lower middle income,1981,36.692,7.066,3529.663,0.121,770.287,0.0,31.0,63.937,55.268,2.1
Samoa,East Asia & Pacific,Lower middle income,1980,36.992,7.195,3529.663,0.121,770.287,0.0,31.0,63.567,54.956,2.1
San Marino,Europe & Central Asia,High income: nonOECD,2018,7.9,7.6,3529.663,1.633,48494.6,60.182,1.7,85.417,563.083,8.091
San Marino,Europe & Central Asia,High income: nonOECD,2017,7.9,7.6,3529.663,1.633,48494.6,60.182,1.8,85.417,561.183,8.091
San Marino,Europe & Central Asia,High income: nonOECD,2016,7.9,7.6,3529.663,1.564,46692.4,60.182,1.9,85.417,558.4,8.091
San Marino,Europe & Central Asia,High income: nonOECD,2015,8.2,7.1,3529.663,1.523,45774.6,60.182,2.0,85.417,554.533,8.091
San Marino,Europe & Central Asia,High income: nonOECD,2014,9.1,7.7,3529.663,1.789,54282.8,60.182,2.0,85.417,549.133,8.091
San Marino,Europe & Central Asia,High income: nonOECD,2013,9.4,7.4,3529.663,1.865,57302.7,60.182,2.1,85.417,542.55,8.091
San Marino,Europe & Central Asia,High income: nonOECD,2012,9.7,7.1,3529.663,1.8,56068.4,60.182,2.2,85.417,535.083,8.091
San Marino,Europe & Central Asia,High income: nonOECD,2011,10.0,6.8,3529.663,2.054,64890.2,49.6,2.4,85.417,527.683,8.091
San Marino,Europe & Central Asia,High income: nonOECD,2010,10.333,6.533,3529.663,2.139,68496.4,49.6,2.5,85.417,520.483,8.091
San Marino,Europe & Central Asia,High income: nonOECD,2009,10.667,6.267,3529.663,2.363,76686.0,54.21,2.7,85.417,513.6,8.091
San Marino,Europe & Central Asia,High income: nonOECD,2008,11.0,6.0,3529.663,2.752,90435.3,54.52,3.0,85.417,507.233,8.091
San Marino,Europe & Central Asia,High income: nonOECD,2007,9.4,7.2,3529.663,2.488,82771.7,50.365,3.2,85.417,501.05,8.091
San Marino,Europe & Central Asia,High income: nonOECD,2006,10.0,7.5,3529.663,2.093,70457.4,50.209,3.4,85.417,495.0,8.091
San Marino,Europe & Central Asia,High income: nonOECD,2005,9.5,7.3,3529.663,1.959,66795.5,50.26,3.7,85.417,488.733,8.091
San Marino,Europe & Central Asia,High income: nonOECD,2004,10.4,6.3,3529.663,1.877,64869.7,50.566,4.0,85.417,482.333,8.091
San Marino,Europe & Central Asia,High income: nonOECD,2003,10.4,6.3,3529.663,1.6,56034.3,50.004,4.3,85.417,476.033,8.091
San Marino,Europe & Central Asia,High income: nonOECD,2002,10.4,6.3,3529.663,1.254,44490.8,50.835,4.6,85.417,469.583,8.091
San Marino,Europe & Central Asia,High income: nonOECD,2001,10.4,6.3,3529.663,1.161,41731.1,50.342,5.0,85.417,463.533,8.091
San Marino,Europe & Central Asia,High income: nonOECD,2000,10.4,6.3,3529.663,1.102,40124.5,48.8,5.4,85.417,457.7,8.091
San Marino,Europe & Central Asia,High income: nonOECD,1999,10.4,6.3,3529.663,1.216,44783.2,42.803,5.8,85.417,452.417,8.091
San Marino,Europe & Central Asia,High income: nonOECD,1998,10.4,6.3,3529.663,1.216,44783.2,1.409,6.3,85.417,447.333,8.091
San Marino,Europe & Central Asia,High income: nonOECD,1997,10.4,6.3,3529.663,1.216,44783.2,1.419,6.8,85.417,442.7,8.091
San Marino,Europe & Central Asia,High income: nonOECD,1996,10.4,6.3,3529.663,1.216,44783.2,1.428,7.3,85.417,437.533,8.091
San Marino,Europe & Central Asia,High income: nonOECD,1995,10.4,6.3,3529.663,1.216,44783.2,1.362,7.9,85.417,432.133,8.091
San Marino,Europe & Central Asia,High income: nonOECD,1994,10.4,6.3,3529.663,1.216,44783.2,1.362,8.5,85.417,426.367,8.091
San Marino,Europe & Central Asia,High income: nonOECD,1993,10.4,6.3,3529.663,1.216,44783.2,1.362,9.2,85.417,420.15,8.091
San Marino,Europe & Central Asia,High income: nonOECD,1992,10.4,6.3,3529.663,1.216,44783.2,1.362,10.0,85.417,413.7,8.091
San Marino,Europe & Central Asia,High income: nonOECD,1991,10.4,6.3,3529.663,1.216,44783.2,1.362,10.7,85.417,407.667,8.091
San Marino,Europe & Central Asia,High income: nonOECD,1990,10.4,6.3,3529.663,1.216,44783.2,0.0,11.6,85.417,402.083,8.091
San Marino,Europe & Central Asia,High income: nonOECD,1989,10.4,6.3,3529.663,1.216,44783.2,0.0,12.5,85.417,396.95,8.091
San Marino,Europe & Central Asia,High income: nonOECD,1988,10.4,6.3,3529.663,1.216,44783.2,0.0,13.5,85.417,392.517,8.091
San Marino,Europe & Central Asia,High income: nonOECD,1987,10.4,6.3,3529.663,1.216,44783.2,0.0,14.5,85.417,388.25,8.091
San Marino,Europe & Central Asia,High income: nonOECD,1986,10.4,6.3,3529.663,1.216,44783.2,0.0,15.7,85.417,384.1,8.091
San Marino,Europe & Central Asia,High income: nonOECD,1985,10.4,6.3,3529.663,1.216,44783.2,0.0,16.8,85.417,379.967,8.091
San Marino,Europe & Central Asia,High income: nonOECD,1984,10.4,6.3,3529.663,1.216,44783.2,0.0,16.8,85.417,375.817,8.091
San Marino,Europe & Central Asia,High income: nonOECD,1983,10.4,6.3,3529.663,1.216,44783.2,0.0,16.8,85.417,371.65,8.091
San Marino,Europe & Central Asia,High income: nonOECD,1982,10.4,6.3,3529.663,1.216,44783.2,0.0,16.8,85.417,367.283,8.091
San Marino,Europe & Central Asia,High income: nonOECD,1981,10.4,6.3,3529.663,1.216,44783.2,0.0,16.8,85.417,362.75,8.091
San Marino,Europe & Central Asia,High income: nonOECD,1980,10.4,6.3,3529.663,1.216,44783.2,0.0,16.8,85.417,357.65,8.091
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2018,31.967,4.908,3529.663,0.422,2001.14,29.931,24.4,69.933,219.821,13.319
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2017,31.967,4.908,3529.663,0.375,1811.01,29.931,25.2,69.933,215.718,13.139
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2016,32.437,5.002,3529.663,0.348,1710.13,28.0,26.1,69.67,211.695,13.57
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2015,32.95,5.111,3529.663,0.318,1595.86,25.82,27.0,69.377,207.742,13.605
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2014,33.508,5.232,3529.663,0.349,1782.8,24.41,28.1,69.052,203.882,13.886
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2013,34.103,5.364,3529.663,0.303,1577.02,23.0,29.2,68.695,200.091,13.927
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2012,34.726,5.509,3529.663,0.253,1340.53,21.572,30.4,68.306,196.254,13.59
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2011,35.363,5.669,3529.663,0.233,1263.87,20.161,31.9,67.885,192.213,13.723
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2010,36.003,5.848,3529.663,0.197,1094.71,18.75,33.4,67.43,187.886,13.74
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2009,36.636,6.053,3529.663,0.188,1067.92,16.41,35.1,66.938,183.204,14.693
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2008,37.251,6.287,3529.663,0.188,1098.77,15.48,36.8,66.412,178.25,13.992
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2007,37.831,6.551,3529.663,0.149,896.855,14.59,38.7,65.854,173.229,15.281
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2006,38.358,6.844,3529.663,0.143,883.067,14.182,40.8,65.27,168.418,16.65
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2005,38.808,7.167,3529.663,0.136,866.507,13.76,43.0,64.659,164.033,16.47
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2004,39.157,7.52,3529.663,0.115,745.314,13.323,45.3,64.02,160.143,16.12
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2003,39.401,7.895,3529.663,0.102,678.694,10.162,47.8,63.359,156.682,16.36
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2002,39.545,8.282,3529.663,0.085,577.639,7.581,50.4,62.687,153.591,17.63
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2001,39.602,8.672,3529.663,0.076,524.687,6.311,53.1,62.017,150.786,15.73
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2000,39.589,9.054,3529.663,0.076,524.687,4.639,55.8,61.365,148.19,14.4
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,1999,39.534,9.415,3529.663,0.076,524.687,0.363,58.5,60.742,145.791,14.408
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,1998,39.468,9.75,3529.663,0.076,524.687,0.296,61.0,60.159,143.592,14.214
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,1997,39.418,10.052,3529.663,0.076,524.687,0.296,63.3,59.631,141.492,14.251
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,1996,39.402,10.314,3529.663,0.076,524.687,0.296,65.3,59.172,139.381,14.138
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,1995,39.431,10.533,3529.663,0.076,524.687,0.296,67.0,58.795,137.165,14.065
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,1994,39.508,10.706,3529.663,0.076,524.687,0.296,68.3,58.511,134.82,13.973
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,1993,39.618,10.841,3529.663,0.076,524.687,0.296,69.1,58.318,132.356,13.848
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,1992,39.75,10.942,3529.663,0.076,524.687,0.296,69.5,58.212,129.767,13.48
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,1991,39.897,11.014,3529.663,0.076,524.687,0.296,69.4,58.188,127.037,13.403
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,1990,40.053,11.061,3529.663,0.076,524.687,0.0,69.1,58.247,124.176,13.403
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,1989,40.213,11.087,3529.663,0.076,524.687,0.0,68.5,58.392,121.167,13.403
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,1988,40.371,11.094,3529.663,0.076,524.687,0.0,67.7,58.608,118.005,13.403
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,1987,40.522,11.086,3529.663,0.076,524.687,0.0,66.8,58.874,114.848,13.403
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,1986,40.662,11.065,3529.663,0.076,524.687,0.0,65.7,59.161,111.905,13.403
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,1985,40.79,11.023,3529.663,0.076,524.687,0.0,64.5,59.442,109.296,13.403
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,1984,40.91,10.946,3529.663,0.076,524.687,0.0,63.2,59.688,107.114,13.403
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,1983,41.023,10.833,3529.663,0.076,524.687,0.0,62.0,59.878,105.277,13.403
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,1982,41.131,10.695,3529.663,0.076,524.687,0.0,60.9,59.992,103.618,13.403
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,1981,41.228,10.551,3529.663,0.076,524.687,0.0,60.0,60.014,101.844,13.403
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,1980,41.299,10.447,3529.663,0.076,524.687,0.0,59.4,59.928,99.785,13.403
Saudi Arabia,Middle East & North Africa,High income: nonOECD,2018,18.319,3.446,9401.37,782.0,23219.1,93.31,6.0,74.874,15.677,5.919
Saudi Arabia,Middle East & North Africa,High income: nonOECD,2017,18.319,3.446,9401.37,689.0,20803.7,82.12,6.4,74.874,15.397,5.89
Saudi Arabia,Middle East & North Africa,High income: nonOECD,2016,18.858,3.426,9401.37,645.0,19879.3,74.879,6.8,74.761,15.092,5.65
Saudi Arabia,Middle East & North Africa,High income: nonOECD,2015,19.41,3.412,9401.37,654.0,20627.9,69.616,7.3,74.651,14.754,5.59
Saudi Arabia,Middle East & North Africa,High income: nonOECD,2014,19.969,3.407,9401.37,756.0,24463.9,64.714,7.9,74.533,14.382,5.72
Saudi Arabia,Middle East & North Africa,High income: nonOECD,2013,20.528,3.41,8784.62,747.0,24844.7,60.5,8.5,74.402,13.98,5.57
Saudi Arabia,Middle East & North Africa,High income: nonOECD,2012,21.078,3.422,8502.78,736.0,25243.4,54.0,9.1,74.254,13.562,5.52
Saudi Arabia,Middle East & North Africa,High income: nonOECD,2011,21.613,3.441,8015.12,671.0,23745.8,47.5,9.7,74.089,13.15,5.77
Saudi Arabia,Middle East & North Africa,High income: nonOECD,2010,22.123,3.464,7974.74,528.0,19262.5,41.0,10.4,73.917,12.756,5.55
Saudi Arabia,Middle East & North Africa,High income: nonOECD,2009,22.599,3.488,7477.08,429.0,16113.1,38.0,11.1,73.75,12.388,5.38
Saudi Arabia,Middle East & North Africa,High income: nonOECD,2008,23.043,3.51,7203.5,520.0,20078.3,36.0,11.9,73.598,12.043,5.08
Saudi Arabia,Middle East & North Africa,High income: nonOECD,2007,23.458,3.53,6942.54,416.0,16516.6,30.0,12.6,73.467,11.716,5.73
Saudi Arabia,Middle East & North Africa,High income: nonOECD,2006,23.854,3.546,6842.76,377.0,15384.7,19.46,13.4,73.355,11.396,6.25
