Country Name,Region,IncomeGroup,Year,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",Electric power consumption (kWh per capita),GDP (USD in billions),GDP per capita (USD),Individuals using the Internet (% of population),"Infant mortality rate (per 1,000 live births)",Life expectancy at birth (years),Population density (people per sq. km of land area),Unemployment (% of total labor force) (modeled ILO estimate)
Papua New Guinea,East Asia & Pacific,Lower middle income,1999,34.25,9.623,,3.47704,608.282,0.667113,55.3,59.049,12.6224,3.035
Papua New Guinea,East Asia & Pacific,Lower middle income,1998,34.432,9.7,,3.78944,678.897,0.234959,56.2,58.828,12.3256,2.993
Papua New Guinea,East Asia & Pacific,Lower middle income,1997,34.539,9.782,,4.93662,906.36,0.100588,57.1,58.594,12.0272,3.003
Papua New Guinea,East Asia & Pacific,Lower middle income,1996,34.581,9.873,,5.15531,970.092,0.00206702,58.0,58.344,11.7349,2.963
Papua New Guinea,East Asia & Pacific,Lower middle income,1995,34.577,9.978,,4.63606,893.774,,58.9,58.073,11.454,2.919
Papua New Guinea,East Asia & Pacific,Lower middle income,1994,34.55,10.099,,5.50279,1086.29,,59.8,57.781,11.1859,2.881
Papua New Guinea,East Asia & Pacific,Lower middle income,1993,34.534,10.234,,4.97455,1005.15,,60.7,57.473,10.9284,2.845
Papua New Guinea,East Asia & Pacific,Lower middle income,1992,34.558,10.382,,4.37798,905.249,,61.7,57.152,10.6793,2.664
Papua New Guinea,East Asia & Pacific,Lower middle income,1991,34.644,10.543,,3.78739,801.472,,62.7,56.823,10.4349,2.698
Papua New Guinea,East Asia & Pacific,Lower middle income,1990,34.813,10.713,,3.21973,697.54,0.0,63.8,56.492,10.1926,
Papua New Guinea,East Asia & Pacific,Lower middle income,1989,35.079,10.887,,3.54646,786.88,,64.8,56.168,9.95228,
Papua New Guinea,East Asia & Pacific,Lower middle income,1988,35.433,11.064,,3.65598,831.032,,65.9,55.855,9.71453,
Papua New Guinea,East Asia & Pacific,Lower middle income,1987,35.859,11.244,,3.14385,732.394,,67.0,55.548,9.47879,
Papua New Guinea,East Asia & Pacific,Lower middle income,1986,36.344,11.43,,2.64803,632.517,,68.2,55.242,9.24458,
Papua New Guinea,East Asia & Pacific,Lower middle income,1985,36.873,11.629,,2.42337,593.814,,69.4,54.925,9.01168,
Papua New Guinea,East Asia & Pacific,Lower middle income,1984,37.428,11.849,,2.55253,641.991,,70.7,54.581,8.77966,
Papua New Guinea,East Asia & Pacific,Lower middle income,1983,37.984,12.096,,2.56249,661.888,,72.1,54.197,8.54898,
Papua New Guinea,East Asia & Pacific,Lower middle income,1982,38.519,12.376,,2.36858,628.525,,73.5,53.763,8.32152,
Papua New Guinea,East Asia & Pacific,Lower middle income,1981,39.016,12.693,,2.49807,681.024,,75.1,53.276,8.09986,
Papua New Guinea,East Asia & Pacific,Lower middle income,1980,39.458,13.045,,2.54598,712.92,,76.8,52.735,7.88589,
Paraguay,Latin America & Caribbean,Upper middle income,2018,,,,40.8423,5871.47,64.9935,17.2,,17.5084,4.712
Paraguay,Latin America & Caribbean,Upper middle income,2017,20.787,5.465,,39.0089,5680.58,61.0758,17.8,73.992,17.2843,4.615
Paraguay,Latin America & Caribbean,Upper middle income,2016,20.993,5.44,,36.0543,5319.41,53.4041,18.4,73.836,17.0598,5.255
Paraguay,Latin America & Caribbean,Upper middle income,2015,21.198,5.422,,36.1641,5406.7,49.72,18.9,73.662,16.8355,4.556
Paraguay,Latin America & Caribbean,Upper middle income,2014,21.413,5.412,1552.38,40.2765,6102.94,43.0,19.5,73.473,16.6109,5.034
Paraguay,Latin America & Caribbean,Upper middle income,2013,21.646,5.407,1462.92,38.5853,5926.83,36.9,20.1,73.274,16.3863,4.385
Paraguay,Latin America & Caribbean,Upper middle income,2012,21.904,5.406,1359.03,33.2832,5183.08,29.34,20.7,73.068,16.1629,4.085
Paraguay,Latin America & Caribbean,Upper middle income,2011,22.189,5.407,1274.4,33.7155,5322.96,24.7635,21.3,72.86,15.9426,4.669
Paraguay,Latin America & Caribbean,Upper middle income,2010,22.492,5.408,1171.41,27.216,4355.93,19.8,21.9,72.653,15.7262,4.569
Paraguay,Latin America & Caribbean,Upper middle income,2009,22.799,5.407,1086.47,22.3418,3624.57,18.9,22.5,72.45,15.5147,5.46
Paraguay,Latin America & Caribbean,Upper middle income,2008,23.1,5.404,1027.74,24.5781,4041.58,14.27,23.2,72.251,15.3066,4.415
Paraguay,Latin America & Caribbean,Upper middle income,2007,23.397,5.398,978.757,17.8563,2976.83,11.21,23.8,72.055,15.098,4.713
Paraguay,Latin America & Caribbean,Upper middle income,2006,23.701,5.391,916.085,13.4294,2271.09,7.96207,24.4,71.862,14.8835,5.276
Paraguay,Latin America & Caribbean,Upper middle income,2005,24.038,5.387,859.533,10.7375,1843.63,7.90701,25.0,71.667,14.6592,4.825
Paraguay,Latin America & Caribbean,Upper middle income,2004,24.444,5.39,824.354,9.62444,1679.5,3.45244,25.6,71.464,14.4237,6.513
Paraguay,Latin America & Caribbean,Upper middle income,2003,24.94,5.403,835.792,7.69137,1365.42,2.11194,26.1,71.249,14.1782,6.814
Paraguay,Latin America & Caribbean,Upper middle income,2002,25.534,5.428,881.062,7.19626,1300.85,1.79497,26.7,71.023,13.9239,9.393
Paraguay,Latin America & Caribbean,Upper middle income,2001,26.219,5.465,870.415,8.49581,1565.05,1.09879,27.3,70.786,13.6633,9.653
Paraguay,Latin America & Caribbean,Upper middle income,2000,26.968,5.511,884.055,8.85571,1663.61,0.747631,27.9,70.546,13.3984,9.704
Paraguay,Latin America & Caribbean,Upper middle income,1999,27.746,5.563,856.538,8.83707,1694.11,0.381657,28.5,70.31,13.1295,9.638
Paraguay,Latin America & Caribbean,Upper middle income,1998,28.513,5.614,837.928,9.26048,1812.99,0.194905,29.1,70.087,12.8564,9.38
Paraguay,Latin America & Caribbean,Upper middle income,1997,29.237,5.664,830.916,9.96523,1993.8,0.0995767,29.7,69.88,12.5802,9.292
Paraguay,Latin America & Caribbean,Upper middle income,1996,29.907,5.711,794.045,9.78839,2002.69,0.0203596,30.4,69.69,12.3021,9.235
Paraguay,Latin America & Caribbean,Upper middle income,1995,30.524,5.759,783.363,9.06213,1897.1,,31.1,69.511,12.0233,9.248
Paraguay,Latin America & Caribbean,Upper middle income,1994,31.109,5.811,700.586,7.87098,1686.85,,32.0,69.335,11.7445,9.059
Paraguay,Latin America & Caribbean,Upper middle income,1993,31.689,5.871,626.054,7.24953,1591.37,,32.9,69.152,11.4662,9.094
Paraguay,Latin America & Caribbean,Upper middle income,1992,32.279,5.942,558.153,7.15742,1610.21,,34.0,68.958,11.1881,8.702
Paraguay,Latin America & Caribbean,Upper middle income,1991,32.881,6.023,524.416,6.98437,1611.4,,35.1,68.753,10.9095,8.58
Paraguay,Latin America & Caribbean,Upper middle income,1990,33.489,6.11,504.331,5.81211,1376.16,0.0,36.3,68.545,10.6303,
Paraguay,Latin America & Caribbean,Upper middle income,1989,34.094,6.199,446.699,4.75773,1156.93,,37.5,68.343,10.3508,
Paraguay,Latin America & Caribbean,Upper middle income,1988,34.677,6.284,431.319,4.25568,1063.47,,38.8,68.157,10.0722,
Paraguay,Latin America & Caribbean,Upper middle income,1987,35.217,6.363,384.661,3.97104,1020.38,,40.1,67.993,9.79545,
Paraguay,Latin America & Caribbean,Upper middle income,1986,35.696,6.432,335.441,3.72399,984.383,,41.4,67.85,9.52196,
Paraguay,Latin America & Caribbean,Upper middle income,1985,36.093,6.493,293.781,3.28245,892.889,,42.8,67.723,9.25298,
Paraguay,Latin America & Caribbean,Upper middle income,1984,36.389,6.547,292.333,4.50246,1260.74,,44.2,67.603,8.98885,
Paraguay,Latin America & Caribbean,Upper middle income,1983,36.581,6.598,266.683,5.67325,1635.63,,45.6,67.479,8.73027,
Paraguay,Latin America & Caribbean,Upper middle income,1982,36.674,6.649,261.52,5.41941,1608.72,,47.0,67.343,8.47917,
Paraguay,Latin America & Caribbean,Upper middle income,1981,36.677,6.701,264.902,5.62452,1718.51,,48.4,67.192,8.23789,
Paraguay,Latin America & Caribbean,Upper middle income,1980,36.593,6.754,241.7,4.44809,1398.06,,49.8,67.026,8.00812,
Peru,Latin America & Caribbean,Upper middle income,2018,,,,222.0,6947.26,52.5403,11.1,,24.9916,2.844
Peru,Latin America & Caribbean,Upper middle income,2017,18.134,5.438,,211.0,6700.81,48.7276,11.5,76.286,24.5659,3.46
Peru,Latin America & Caribbean,Upper middle income,2016,18.323,5.386,,192.0,6205.37,45.4617,12.0,76.044,24.161,3.535
Peru,Latin America & Caribbean,Upper middle income,2015,18.544,5.348,,190.0,6227.59,40.8526,12.5,75.792,23.8053,3.0
Peru,Latin America & Caribbean,Upper middle income,2014,18.827,5.324,1345.88,201.0,6679.34,40.2,13.1,75.529,23.5081,2.962
Peru,Latin America & Caribbean,Upper middle income,2013,19.185,5.309,1301.3,201.0,6756.75,39.2,13.7,75.258,23.2609,3.237
Peru,Latin America & Caribbean,Upper middle income,2012,19.617,5.302,1238.09,193.0,6528.97,38.2,14.3,74.981,23.0522,3.109
Peru,Latin America & Caribbean,Upper middle income,2011,20.109,5.299,1262.7,172.0,5869.32,36.01,14.9,74.697,22.8627,3.442
Peru,Latin America & Caribbean,Upper middle income,2010,20.621,5.299,1107.36,148.0,5082.35,34.77,15.6,74.41,22.6779,3.478
Peru,Latin America & Caribbean,Upper middle income,2009,21.103,5.3,1048.18,121.0,4196.31,31.4,16.4,74.12,22.4943,3.9
Peru,Latin America & Caribbean,Upper middle income,2008,21.512,5.302,1042.35,121.0,4220.62,30.57,17.3,73.826,22.3143,4.057
Peru,Latin America & Caribbean,Upper middle income,2007,21.828,5.305,966.751,102.0,3606.07,25.2,18.3,73.528,22.1352,4.188
Peru,Latin America & Caribbean,Upper middle income,2006,22.052,5.311,882.818,88.6432,3154.33,20.7,19.5,73.222,21.9547,4.26
Peru,Latin America & Caribbean,Upper middle income,2005,22.204,5.319,829.609,76.0606,2729.5,17.1,20.7,72.908,21.7704,4.86
Peru,Latin America & Caribbean,Upper middle income,2004,22.32,5.332,792.638,66.7687,2417.04,14.1,22.1,72.581,21.5814,4.901
Peru,Latin America & Caribbean,Upper middle income,2003,22.453,5.353,752.843,58.731,2145.64,11.6,23.7,72.24,21.3846,4.788
Peru,Latin America & Caribbean,Upper middle income,2002,22.65,5.383,727.17,54.7776,2021.24,8.96695,25.5,71.882,21.1726,5.799
Peru,Latin America & Caribbean,Upper middle income,2001,22.935,5.427,691.884,52.0302,1941.48,7.57876,27.4,71.505,20.9369,5.671
Peru,Latin America & Caribbean,Upper middle income,2000,23.328,5.485,666.177,51.7447,1955.59,3.07643,29.6,71.111,20.6718,5.701
Peru,Latin America & Caribbean,Upper middle income,1999,23.839,5.561,642.143,50.1873,1924.49,1.9525,32.0,70.7,20.3737,5.698
Peru,Latin America & Caribbean,Upper middle income,1998,24.448,5.653,630.679,55.5015,2163.12,1.19038,34.6,70.274,20.0454,5.478
Peru,Latin America & Caribbean,Upper middle income,1997,25.132,5.763,597.518,58.1475,2306.44,0.40343,37.3,69.834,19.6961,5.528
Peru,Latin America & Caribbean,Upper middle income,1996,25.877,5.89,581.284,55.2524,2232.08,0.246233,40.1,69.378,19.3389,5.52
Peru,Latin America & Caribbean,Upper middle income,1995,26.667,6.038,540.513,53.3128,2194.02,0.0334123,43.1,68.903,18.9837,5.466
Peru,Latin America & Caribbean,Upper middle income,1994,27.486,6.205,528.271,44.8821,1881.74,0.00850458,46.0,68.405,18.6339,5.514
Peru,Latin America & Caribbean,Upper middle income,1993,28.316,6.392,517.384,35.1581,1501.96,,48.8,67.88,18.2876,5.474
Peru,Latin America & Caribbean,Upper middle income,1992,29.136,6.597,471.158,36.1392,1573.54,,51.6,67.33,17.9428,5.245
Peru,Latin America & Caribbean,Upper middle income,1991,29.929,6.817,572.808,34.6721,1539.45,,54.3,66.757,17.5956,5.205
Peru,Latin America & Caribbean,Upper middle income,1990,30.677,7.05,540.291,26.4104,1196.59,0.0,56.9,66.165,17.2433,
Peru,Latin America & Caribbean,Upper middle income,1989,31.366,7.294,547.418,22.4996,1040.96,,59.5,65.56,16.8861,
Peru,Latin America & Caribbean,Upper middle income,1988,31.999,7.546,550.17,15.4394,729.876,,62.2,64.949,16.5261,
Peru,Latin America & Caribbean,Upper middle income,1987,32.583,7.804,587.204,20.7023,1000.53,,65.2,64.338,16.1651,
Peru,Latin America & Caribbean,Upper middle income,1986,33.122,8.068,563.015,15.2442,753.532,,68.3,63.731,15.805,
Peru,Latin America & Caribbean,Upper middle income,1985,33.626,8.337,540.791,16.5488,836.946,,71.4,63.132,15.4476,
Peru,Latin America & Caribbean,Upper middle income,1984,34.107,8.613,548.092,17.5997,910.967,,74.3,62.542,15.0936,
Peru,Latin America & Caribbean,Upper middle income,1983,34.582,8.897,512.48,17.3456,919.169,,77.0,61.958,14.743,
Peru,Latin America & Caribbean,Upper middle income,1982,35.067,9.192,547.746,21.7935,1182.73,,79.4,61.378,14.3956,
Peru,Latin America & Caribbean,Upper middle income,1981,35.57,9.496,523.703,21.6491,1203.71,,81.4,60.804,14.0511,
Peru,Latin America & Caribbean,Upper middle income,1980,36.1,9.807,497.447,18.134,1033.42,,83.1,60.24,13.7091,
Philippines,East Asia & Pacific,Lower middle income,2018,,,,331.0,3102.71,,22.5,,357.688,2.515
Philippines,East Asia & Pacific,Lower middle income,2017,21.036,5.839,,314.0,2981.93,60.0548,22.9,70.952,352.729,2.552
Philippines,East Asia & Pacific,Lower middle income,2016,21.623,5.815,,305.0,2941.21,55.5,23.4,70.802,347.667,2.708
Philippines,East Asia & Pacific,Lower middle income,2015,22.273,5.798,,293.0,2867.15,36.0,23.7,70.644,342.466,3.026
Philippines,East Asia & Pacific,Lower middle income,2014,22.935,5.78,696.347,285.0,2831.32,49.6,24.0,70.481,337.1,3.6
Philippines,East Asia & Pacific,Lower middle income,2013,23.562,5.754,682.957,272.0,2749.39,48.099,24.2,70.315,331.595,3.497
Philippines,East Asia & Pacific,Lower middle income,2012,24.12,5.719,664.121,250.0,2572.63,36.2351,24.4,70.149,326.031,3.504
Philippines,East Asia & Pacific,Lower middle income,2011,24.602,5.674,643.465,224.0,2345.33,29.0,24.7,69.984,320.522,3.592
Philippines,East Asia & Pacific,Lower middle income,2010,25.024,5.623,637.906,200.0,2124.06,25.0,25.0,69.823,315.145,3.605
Philippines,East Asia & Pacific,Lower middle income,2009,25.422,5.572,588.892,168.0,1821.52,9.0,25.3,69.667,309.938,3.858
Philippines,East Asia & Pacific,Lower middle income,2008,25.841,5.529,584.597,174.0,1916.3,6.22,25.5,69.515,304.866,3.72
Philippines,East Asia & Pacific,Lower middle income,2007,26.307,5.497,581.653,149.0,1670.59,5.97,25.8,69.37,299.847,3.434
Philippines,East Asia & Pacific,Lower middle income,2006,26.823,5.478,567.741,122.0,1390.52,5.74059,26.2,69.233,294.76,4.052
Philippines,East Asia & Pacific,Lower middle income,2005,27.372,5.469,576.302,103.0,1193.98,5.39764,26.6,69.112,289.52,3.795
Philippines,East Asia & Pacific,Lower middle income,2004,27.922,5.466,575.253,91.3712,1078.63,5.24363,27.0,69.013,284.101,3.553
Philippines,East Asia & Pacific,Lower middle income,2003,28.436,5.461,555.435,83.9082,1010.31,4.85767,27.4,68.937,278.539,3.527
Philippines,East Asia & Pacific,Lower middle income,2002,28.89,5.453,522.299,81.3576,999.906,4.33228,27.9,68.88,272.882,3.617
Philippines,East Asia & Pacific,Lower middle income,2001,29.279,5.442,518.834,76.2621,957.19,2.52401,28.3,68.835,267.206,3.698
Philippines,East Asia & Pacific,Lower middle income,2000,29.606,5.432,499.348,81.0263,1038.91,1.98225,28.8,68.793,261.568,3.831
Philippines,East Asia & Pacific,Lower middle income,1999,29.887,5.425,467.443,82.9951,1087.38,1.43161,29.3,68.744,255.981,3.849
Philippines,East Asia & Pacific,Lower middle income,1998,30.148,5.429,478.479,72.207,966.989,1.10341,29.9,68.675,250.434,3.609
Philippines,East Asia & Pacific,Lower middle income,1997,30.415,5.449,462.27,82.3443,1127.53,0.136913,30.6,68.574,244.93,3.551
Philippines,East Asia & Pacific,Lower middle income,1996,30.7,5.489,428.547,82.8481,1160.31,0.055946,31.5,68.431,239.467,3.567
Philippines,East Asia & Pacific,Lower middle income,1995,31.016,5.556,398.816,74.12,1062.13,0.0285857,32.5,68.231,234.041,3.58
Philippines,East Asia & Pacific,Lower middle income,1994,31.369,5.654,377.481,64.0845,939.919,0.00584425,33.6,67.962,228.664,3.506
Philippines,East Asia & Pacific,Lower middle income,1993,31.754,5.783,335.481,54.3681,816.412,,34.9,67.628,223.342,3.424
Philippines,East Asia & Pacific,Lower middle income,1992,32.162,5.937,335.265,52.9763,814.769,,36.4,67.239,218.064,3.291
Philippines,East Asia & Pacific,Lower middle income,1991,32.587,6.112,354.158,45.4176,715.747,,38.1,66.811,212.814,3.246
Philippines,East Asia & Pacific,Lower middle income,1990,33.02,6.298,361.046,44.3116,715.914,0.0,40.0,66.366,207.583,
Philippines,East Asia & Pacific,Lower middle income,1989,33.446,6.484,360.884,42.5752,705.579,,42.0,65.933,202.37,
Philippines,East Asia & Pacific,Lower middle income,1988,33.856,6.661,343.414,37.8854,644.365,,44.0,65.534,197.186,
Philippines,East Asia & Pacific,Lower middle income,1987,34.241,6.821,319.643,33.1959,579.702,,45.9,65.186,192.051,
Philippines,East Asia & Pacific,Lower middle income,1986,34.6,6.961,311.647,29.8683,535.704,,47.6,64.895,186.992,
Philippines,East Asia & Pacific,Lower middle income,1985,34.936,7.081,350.432,30.7343,566.262,,49.0,64.655,182.03,
Philippines,East Asia & Pacific,Lower middle income,1984,35.261,7.189,341.624,31.4085,594.553,,50.1,64.451,177.171,
Philippines,East Asia & Pacific,Lower middle income,1983,35.583,7.29,362.778,33.2122,646.039,,51.0,64.26,172.415,
Philippines,East Asia & Pacific,Lower middle income,1982,35.911,7.391,338.441,37.1402,742.453,,51.7,64.067,167.769,
Philippines,East Asia & Pacific,Lower middle income,1981,36.242,7.492,337.622,35.6464,732.368,,52.3,63.87,163.239,
Philippines,East Asia & Pacific,Lower middle income,1980,36.567,7.588,373.814,32.4505,685.221,,52.8,63.677,158.828,
Poland,Europe & Central Asia,High income: OECD,2018,,,,586.0,15424.0,77.5417,3.8,,124.036,3.673
Poland,Europe & Central Asia,High income: OECD,2017,10.6,10.6,,526.0,13861.1,75.9854,3.9,77.8512,124.024,4.887
Poland,Europe & Central Asia,High income: OECD,2016,10.1,10.2,,472.0,12431.6,73.3007,4.0,77.8512,124.008,6.161
Poland,Europe & Central Asia,High income: OECD,2015,9.7,10.4,,478.0,12572.3,67.997,4.2,77.4512,124.062,7.501
Poland,Europe & Central Asia,High income: OECD,2014,9.9,9.9,3971.8,545.0,14347.9,66.6,4.3,77.6024,124.144,8.99
Poland,Europe & Central Asia,High income: OECD,2013,9.7,10.2,3938.26,524.0,13781.1,62.8492,4.5,77.0,124.229,10.326
Poland,Europe & Central Asia,High income: OECD,2012,10.1,10.1,3899.18,500.0,13145.5,62.31,4.7,76.7463,124.3,10.088
Poland,Europe & Central Asia,High income: OECD,2011,10.2,9.9,3879.54,529.0,13893.5,61.95,4.9,76.6951,124.296,9.632
Poland,Europe & Central Asia,High income: OECD,2010,10.9,9.9,3797.09,479.0,12599.5,62.32,5.1,76.2463,124.209,9.637
Poland,Europe & Central Asia,High income: OECD,2009,10.9,10.1,3590.83,440.0,11527.6,58.97,5.4,75.6951,124.564,8.167
Poland,Europe & Central Asia,High income: OECD,2008,10.9,10.0,3725.75,534.0,14001.4,53.13,5.7,75.5439,124.472,7.118
Poland,Europe & Central Asia,High income: OECD,2007,10.2,9.9,3661.65,429.0,11255.4,48.6,6.0,75.2439,124.447,9.602
Poland,Europe & Central Asia,High income: OECD,2006,9.8,9.7,3584.96,345.0,9038.73,44.58,6.3,75.1439,124.514,13.84
Poland,Europe & Central Asia,High income: OECD,2005,9.5,9.6,3437.32,306.0,8021.0,38.81,6.5,74.9951,124.589,17.746
Poland,Europe & Central Asia,High income: OECD,2004,9.3,9.5,3416.12,255.0,6681.18,32.53,6.8,74.8463,124.644,19.073
Poland,Europe & Central Asia,High income: OECD,2003,9.2,9.6,3324.47,218.0,5693.38,24.87,7.0,74.5976,124.754,19.37
Poland,Europe & Central Asia,High income: OECD,2002,9.3,9.4,3208.39,199.0,5196.94,21.15,7.3,74.4976,124.818,19.895
Poland,Europe & Central Asia,High income: OECD,2001,9.6,9.5,3260.03,191.0,4981.19,9.90067,7.6,74.2,124.875,18.373
Poland,Europe & Central Asia,High income: OECD,2000,9.9,9.6,3256.18,172.0,4492.74,7.28543,8.1,73.7488,124.91,16.313
Poland,Europe & Central Asia,High income: OECD,1999,9.9,9.9,3171.76,170.0,4389.98,5.45644,8.7,73.0439,126.221,12.29
Poland,Europe & Central Asia,High income: OECD,1998,10.2,9.7,3206.59,174.0,4510.42,4.10227,9.5,72.9976,126.232,9.935
Poland,Europe & Central Asia,High income: OECD,1997,10.7,9.8,3206.24,159.0,4116.92,2.07347,10.4,72.6463,126.186,10.964
Poland,Europe & Central Asia,High income: OECD,1996,11.1,10.0,3159.04,160.0,4140.99,1.2952,11.5,72.2463,126.104,12.354
Poland,Europe & Central Asia,High income: OECD,1995,11.2,10.0,3060.89,142.0,3682.79,0.647752,12.6,71.8927,126.008,13.338
Poland,Europe & Central Asia,High income: OECD,1994,12.5,10.0,2993.18,111.0,2874.83,0.389098,13.4,71.6951,125.837,14.444
Poland,Europe & Central Asia,High income: OECD,1993,12.9,10.2,2977.71,96.0456,2497.2,0.129962,14.0,71.5951,125.572,13.998
Poland,Europe & Central Asia,High income: OECD,1992,13.4,10.3,2961.4,94.3371,2459.02,0.0521272,14.3,71.0902,125.253,13.319
Poland,Europe & Central Asia,High income: OECD,1991,14.3,10.6,3088.23,85.5009,2235.54,0.00522947,14.7,70.5878,124.869,13.056
Poland,Europe & Central Asia,High income: OECD,1990,14.4,10.2,3272.3,65.9777,1731.21,0.0,15.2,70.8902,124.427,
Poland,Europe & Central Asia,High income: OECD,1989,14.9,10.1,3537.92,,,,15.6,71.0439,123.94,
Poland,Europe & Central Asia,High income: OECD,1988,15.6,9.9,3568.53,,,,16.1,71.3317,123.492,
Poland,Europe & Central Asia,High income: OECD,1987,16.1,10.1,3519.96,,,,16.6,70.8976,122.982,
Poland,Europe & Central Asia,High income: OECD,1986,17.0,10.1,3384.36,,,,17.2,70.8488,122.29,
Poland,Europe & Central Asia,High income: OECD,1985,18.3,10.3,3260.43,,,,17.8,70.5488,121.46,
Poland,Europe & Central Asia,High income: OECD,1984,19.0,10.0,3159.81,,,,18.6,70.8,120.488,
Poland,Europe & Central Asia,High income: OECD,1983,19.8,9.6,3044.75,,,,19.3,71.0,119.403,
Poland,Europe & Central Asia,High income: OECD,1982,19.5,9.3,2900.13,,,,19.9,71.1024,118.288,
Poland,Europe & Central Asia,High income: OECD,1981,19.0,9.2,2884.21,,,,20.5,71.0512,117.205,
Poland,Europe & Central Asia,High income: OECD,1980,19.6,9.8,3076.42,,,,21.1,70.0976,116.145,
Portugal,Europe & Central Asia,High income: OECD,2018,,,,238.0,23145.7,74.661,3.1,,112.239,6.86
Portugal,Europe & Central Asia,High income: OECD,2017,8.4,10.6,,219.0,21291.4,73.7912,3.1,81.1244,112.442,8.867
Portugal,Europe & Central Asia,High income: OECD,2016,8.4,10.7,,206.0,19977.4,70.4236,3.0,81.1244,112.716,11.066
Portugal,Europe & Central Asia,High income: OECD,2015,8.3,10.5,,199.0,19252.6,68.6329,3.0,81.1244,113.073,12.444
Portugal,Europe & Central Asia,High income: OECD,2014,7.9,10.1,4662.6,230.0,22077.5,64.59,3.0,81.122,113.542,13.894
Portugal,Europe & Central Asia,High income: OECD,2013,7.9,10.2,4685.05,226.0,21618.7,62.0956,3.0,80.722,114.156,16.183
Portugal,Europe & Central Asia,High income: OECD,2012,8.5,10.2,4736.35,216.0,20577.4,60.34,3.0,80.3732,114.803,15.527
Portugal,Europe & Central Asia,High income: OECD,2011,9.2,9.7,4848.28,245.0,23196.2,55.25,3.0,80.4707,115.27,12.677
Portugal,Europe & Central Asia,High income: OECD,2010,9.6,10.0,4959.09,238.0,22538.7,53.3,3.1,79.0268,115.439,10.77
Portugal,Europe & Central Asia,High income: OECD,2009,9.4,9.9,4843.85,244.0,23064.0,48.27,3.2,78.7268,115.386,9.432
Portugal,Europe & Central Asia,High income: OECD,2008,9.9,9.9,4850.84,262.0,24815.6,44.13,3.2,78.5244,115.428,7.552
Portugal,Europe & Central Asia,High income: OECD,2007,9.7,9.8,4890.56,240.0,22780.1,42.09,3.3,78.322,115.261,7.964
Portugal,Europe & Central Asia,High income: OECD,2006,10.0,9.7,4827.47,209.0,19821.4,38.01,3.5,78.4195,115.035,7.647
Portugal,Europe & Central Asia,High income: OECD,2005,10.4,10.2,4682.99,197.0,18784.9,34.99,3.7,78.0707,114.828,7.582
Portugal,Europe & Central Asia,High income: OECD,2004,10.4,9.7,4533.54,189.0,18045.6,31.78,4.0,77.6707,114.578,6.317
Portugal,Europe & Central Asia,High income: OECD,2003,10.8,10.4,4375.73,165.0,15772.7,29.67,4.3,77.2195,114.304,6.132
Portugal,Europe & Central Asia,High income: OECD,2002,11.0,10.2,4271.17,134.0,12882.3,19.37,4.7,77.0659,113.876,4.497
Portugal,Europe & Central Asia,High income: OECD,2001,10.9,10.1,4119.67,122.0,11729.1,18.0871,5.1,76.8146,113.254,3.828
Portugal,Europe & Central Asia,High income: OECD,2000,11.7,10.2,3988.96,118.0,11502.4,16.4305,5.5,76.3146,112.458,3.809
Portugal,Europe & Central Asia,High income: OECD,1999,11.4,10.6,3795.23,127.0,12474.8,14.7423,5.9,75.9634,111.67,4.578
Portugal,Europe & Central Asia,High income: OECD,1998,11.2,10.5,3545.01,124.0,12202.7,9.87045,6.3,75.7122,111.04,4.652
Portugal,Europe & Central Asia,High income: OECD,1997,11.2,10.4,3352.47,117.0,11578.4,4.953,6.6,75.4122,110.481,6.571
Portugal,Europe & Central Asia,High income: OECD,1996,11.0,10.6,3195.86,123.0,12185.1,2.98088,7.0,75.261,109.988,7.298
Portugal,Europe & Central Asia,High income: OECD,1995,10.7,10.3,3076.85,118.0,11782.5,1.49433,7.5,75.3122,109.576,7.064
Portugal,Europe & Central Asia,High income: OECD,1994,10.9,9.9,2870.83,99.6985,9978.3,0.718906,8.1,74.9146,109.197,6.713
Portugal,Europe & Central Asia,High income: OECD,1993,11.4,10.6,2803.2,95.0191,9535.59,0.450162,8.8,74.5122,108.904,5.3
Portugal,Europe & Central Asia,High income: OECD,1992,11.5,10.1,2815.88,108.0,10811.6,0.250427,9.7,74.3122,108.77,3.985
Portugal,Europe & Central Asia,High income: OECD,1991,11.7,10.4,2676.64,89.2424,8959.87,0.100231,10.6,74.0146,108.855,3.919
Portugal,Europe & Central Asia,High income: OECD,1990,11.7,10.3,2541.87,78.7216,7885.39,0.0,11.5,73.9659,109.106,
Portugal,Europe & Central Asia,High income: OECD,1989,11.8,9.6,2399.3,60.6001,6056.98,,12.5,74.2659,109.344,
Portugal,Europe & Central Asia,High income: OECD,1988,12.2,9.8,2201.78,56.3528,5624.25,,13.5,73.7146,109.504,
Portugal,Europe & Central Asia,High income: OECD,1987,12.3,9.5,2057.72,48.1877,4804.34,,14.5,73.6659,109.618,
Portugal,Europe & Central Asia,High income: OECD,1986,12.6,9.5,1974.54,38.7497,3862.33,,15.5,73.2659,109.647,
Portugal,Europe & Central Asia,High income: OECD,1985,13.0,9.7,1873.18,27.1185,2705.46,,16.5,72.8146,109.548,
Portugal,Europe & Central Asia,High income: OECD,1984,14.3,9.7,1774.27,25.2205,2523.0,,17.5,72.5146,109.248,
